AccessionID;system;Frequency;database;isol_env;host_species;oxygen_tolerance;Phylum_count;Family;Family_count;bact_defence_system;Phylum;Tax:Superkingdom;Tax:Phylum;Tax:Class;Tax:Order;Tax:Family;Tax:Genus;Tax:Species
GCA_904846215;pycsar_other;1;bacdive;Ice;0;aerobe;498;Moraxellaceae;27;Pycsar;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter glacincola_B"""
GCA_904846215;pycsar_unknown;1;bacdive;Ice;0;aerobe;498;Moraxellaceae;27;Pycsar;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter glacincola_B"""
GCA_904846605;DMS_other;4;bacdive;Soil;0;0;498;Moraxellaceae;27;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp904846605"""
GCA_904846605;Paris;1;bacdive;Soil;0;0;498;Moraxellaceae;27;PARIS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp904846605"""
GCA_904846605;RM_type_I;1;bacdive;Soil;0;0;498;Moraxellaceae;27;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp904846605"""
GCA_904846605;RM_type_II;1;bacdive;Soil;0;0;498;Moraxellaceae;27;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp904846605"""
GCA_904846605;septu_type_I;1;bacdive;Soil;0;0;498;Moraxellaceae;27;Septu;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter sp904846605"""
GCA_904846695;DMS_other;3;bacdive;0;0;aerobe;498;Moraxellaceae;27;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter urativorans_C"""
GCA_904846695;RM_type_IV;1;bacdive;0;0;aerobe;498;Moraxellaceae;27;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter urativorans_C"""
GCA_904846695;cbass_type_I;1;bacdive;0;0;aerobe;498;Moraxellaceae;27;CBASS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter urativorans_C"""
GCA_904846695;septu_type_I;1;bacdive;0;0;aerobe;498;Moraxellaceae;27;Septu;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter urativorans_C"""
GCA_904846695;zorya_type_I;1;bacdive;0;0;aerobe;498;Moraxellaceae;27;Zorya;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter urativorans_C"""
GCA_923077115;AbiE;1;bacdive;Marine;0;0;498;DSM-100316;1;Abi;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-100316;g__Sinobacterium;"s__Sinobacterium norvegicum"""
GCA_923077115;DMS_other;2;bacdive;Marine;0;0;498;DSM-100316;1;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-100316;g__Sinobacterium;"s__Sinobacterium norvegicum"""
GCA_923077115;RM_type_I;2;bacdive;Marine;0;0;498;DSM-100316;1;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-100316;g__Sinobacterium;"s__Sinobacterium norvegicum"""
GCA_923077115;wadjet_other;1;bacdive;Marine;0;0;498;DSM-100316;1;Wadjet;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__DSM-100316;g__Sinobacterium;"s__Sinobacterium norvegicum"""
GCA_943787605;DMS_other;1;bacdive;Marine;0;0;498;Rhodobacteraceae;52;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__GCA-2697345;"s__GCA-2697345 sp002697345"""
GCA_943787605;RM_type_II;1;bacdive;Marine;0;0;498;Rhodobacteraceae;52;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__GCA-2697345;"s__GCA-2697345 sp002697345"""
TARA_SAMEA2621487_METAG_GNAKFDDL;AbiE;1;microbiomics;;;;498;Micavibrionaceae;1;Abi;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA2638;"s__UBA2638 sp002359735"""
TARA_SAMEA2621487_METAG_GNAKFDDL;DMS_other;2;microbiomics;;;;498;Micavibrionaceae;1;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA2638;"s__UBA2638 sp002359735"""
TARA_SAMEA2621487_METAG_GNAKFDDL;PT_SspABCD;1;microbiomics;;;;498;Micavibrionaceae;1;Phosphorothioation;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA2638;"s__UBA2638 sp002359735"""
TARA_SAMEA2621487_METAG_GNAKFDDL;RM_type_II;1;microbiomics;;;;498;Micavibrionaceae;1;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA2638;"s__UBA2638 sp002359735"""
TARA_SAMEA2621487_METAG_GNAKFDDL;RM_type_IIG;1;microbiomics;;;;498;Micavibrionaceae;1;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA2638;"s__UBA2638 sp002359735"""
TARA_SAMEA2621487_METAG_GNAKFDDL;cas_type_II-C;1;microbiomics;;;;498;Micavibrionaceae;1;CRISPR-Cas_padloc;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA2638;"s__UBA2638 sp002359735"""
TARA_SAMEA2621487_METAG_GNAKFDDL;cbass_type_I;1;microbiomics;;;;498;Micavibrionaceae;1;CBASS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA2638;"s__UBA2638 sp002359735"""
TARA_SAMEA2621487_METAG_GNAKFDDL;dXTPase;1;microbiomics;;;;498;Micavibrionaceae;1;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA2638;"s__UBA2638 sp002359735"""
TARA_SAMEA2621487_METAG_HMPOEMOI;DMS_other;3;microbiomics;;;;245;Salibacteraceae;3;DMS;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Salibacteraceae;g__UBA6049;"s__UBA6049 sp913045895"""
TARA_SAMEA2621487_METAG_HMPOEMOI;II-C;1;microbiomics;;;;245;Salibacteraceae;3;CRISPR-Cas_cctyper;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Salibacteraceae;g__UBA6049;"s__UBA6049 sp913045895"""
TARA_SAMEA2621487_METAG_HMPOEMOI;RM_type_II;3;microbiomics;;;;245;Salibacteraceae;3;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Salibacteraceae;g__UBA6049;"s__UBA6049 sp913045895"""
TARA_SAMEA2621487_METAG_HMPOEMOI;RM_type_IIG;1;microbiomics;;;;245;Salibacteraceae;3;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Salibacteraceae;g__UBA6049;"s__UBA6049 sp913045895"""
TARA_SAMEA2621487_METAG_HMPOEMOI;cas_type_II-C;1;microbiomics;;;;245;Salibacteraceae;3;CRISPR-Cas_padloc;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Salibacteraceae;g__UBA6049;"s__UBA6049 sp913045895"""
TARA_SAMEA2621487_METAG_HMPOEMOI;gasdermin;1;microbiomics;;;;245;Salibacteraceae;3;Gasdermin;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Salibacteraceae;g__UBA6049;"s__UBA6049 sp913045895"""
TARA_SAMEA2621487_METAG_JEJEPAEM;DMS_other;3;microbiomics;;;;498;Alteromonadaceae;119;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Alteromonas;"s__Alteromonas sp002335925"""
TARA_SAMEA2621487_METAG_JEJEPAEM;I-E;1;microbiomics;;;;498;Alteromonadaceae;119;CRISPR-Cas_cctyper;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Alteromonas;"s__Alteromonas sp002335925"""
TARA_SAMEA2621487_METAG_JEJEPAEM;RM_type_I;1;microbiomics;;;;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Alteromonas;"s__Alteromonas sp002335925"""
TARA_SAMEA2621487_METAG_JEJEPAEM;RM_type_II;1;microbiomics;;;;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Alteromonas;"s__Alteromonas sp002335925"""
TARA_SAMEA2621487_METAG_JEJEPAEM;cas_type_I-E;1;microbiomics;;;;498;Alteromonadaceae;119;CRISPR-Cas_padloc;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Alteromonas;"s__Alteromonas sp002335925"""
TARA_SAMEA2621487_METAG_JEJEPAEM;dXTPase;1;microbiomics;;;;498;Alteromonadaceae;119;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Alteromonas;"s__Alteromonas sp002335925"""
TARA_SAMEA2621487_METAG_JEJEPAEM;hachiman_type_I;1;microbiomics;;;;498;Alteromonadaceae;119;Hachiman;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Alteromonas;"s__Alteromonas sp002335925"""
TARA_SAMEA2621487_METAG_JEJEPAEM;wadjet_type_I;1;microbiomics;;;;498;Alteromonadaceae;119;Wadjet;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Alteromonas;"s__Alteromonas sp002335925"""
TARA_SAMEA2621487_METAG_NGKNKFIP;cas_type_I-E;1;microbiomics;;;;498;Porticoccaceae;9;CRISPR-Cas_padloc;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__TMED48;"s__TMED48 sp002339165"""
TARA_SAMEA2621502_METAG_JHBLMCLA;DMS_other;1;microbiomics;;;;498;Rhodobacteraceae;52;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;"s__Sulfitobacter sp006064855"""
TARA_SAMEA2621502_METAG_JHBLMCLA;RM_type_II;1;microbiomics;;;;498;Rhodobacteraceae;52;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;"s__Sulfitobacter sp006064855"""
TARA_SAMEA2621502_METAG_JHBLMCLA;dXTPase;1;microbiomics;;;;498;Rhodobacteraceae;52;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;"s__Sulfitobacter sp006064855"""
TARA_SAMEA2621502_METAG_NLHALEFI;DMS_other;1;microbiomics;;;;82;JACDCH01;1;DMS;Actinomycetota;d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__JACDCH01;g__UBA9382;"s__UBA9382 sp003476595"""
TARA_SAMEA2621502_METAG_NLHALEFI;RM_type_IV;1;microbiomics;;;;82;JACDCH01;1;RM;Actinomycetota;d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__JACDCH01;g__UBA9382;"s__UBA9382 sp003476595"""
TARA_SAMEA2621502_METAG_NLHALEFI;disarm_type_I;1;microbiomics;;;;82;JACDCH01;1;DISARM;Actinomycetota;d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__JACDCH01;g__UBA9382;"s__UBA9382 sp003476595"""
TARA_SAMEA2621502_METAG_NLHALEFI;wadjet_other;1;microbiomics;;;;82;JACDCH01;1;Wadjet;Actinomycetota;d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__JACDCH01;g__UBA9382;"s__UBA9382 sp003476595"""
TARA_SAMEA2621528_METAG_EBFMECCI;DMS_other;1;microbiomics;;;;245;Flavobacteriaceae;154;DMS;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Croceibacter;"s__Croceibacter atlanticus"""
TARA_SAMEA2621528_METAG_EBFMECCI;RM_type_III;1;microbiomics;;;;245;Flavobacteriaceae;154;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Croceibacter;"s__Croceibacter atlanticus"""
TARA_SAMEA2621528_METAG_EBFMECCI;cbass_type_IIs;1;microbiomics;;;;245;Flavobacteriaceae;154;CBASS;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Croceibacter;"s__Croceibacter atlanticus"""
TARA_SAMEA2621528_METAG_GNGMLFPE;DMS_other;5;microbiomics;;;;498;Rhodobacteraceae;52;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseovarius;"s__Roseovarius nitratireducens"""
TARA_SAMEA2621528_METAG_GNGMLFPE;RM_type_I;2;microbiomics;;;;498;Rhodobacteraceae;52;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseovarius;"s__Roseovarius nitratireducens"""
TARA_SAMEA2621528_METAG_GNGMLFPE;RM_type_II;2;microbiomics;;;;498;Rhodobacteraceae;52;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseovarius;"s__Roseovarius nitratireducens"""
TARA_SAMEA2621528_METAG_GNGMLFPE;RM_type_IIG;1;microbiomics;;;;498;Rhodobacteraceae;52;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseovarius;"s__Roseovarius nitratireducens"""
TARA_SAMEA2621528_METAG_GNGMLFPE;dXTPase;1;microbiomics;;;;498;Rhodobacteraceae;52;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseovarius;"s__Roseovarius nitratireducens"""
TARA_SAMEA2621528_METAG_HFEPAIBP;AbiE;4;microbiomics;;;;498;Alteromonadaceae;119;Abi;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Idiomarina;"s__Idiomarina loihiensis"""
TARA_SAMEA2621528_METAG_HFEPAIBP;DMS_other;1;microbiomics;;;;498;Alteromonadaceae;119;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Idiomarina;"s__Idiomarina loihiensis"""
TARA_SAMEA2621528_METAG_HFEPAIBP;RM_type_I;1;microbiomics;;;;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Idiomarina;"s__Idiomarina loihiensis"""
TARA_SAMEA2621528_METAG_HFEPAIBP;dXTPase;2;microbiomics;;;;498;Alteromonadaceae;119;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Idiomarina;"s__Idiomarina loihiensis"""
TARA_SAMEA2621528_METAG_HFEPAIBP;shedu;1;microbiomics;;;;498;Alteromonadaceae;119;Shedu;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Idiomarina;"s__Idiomarina loihiensis"""
TARA_SAMEA2621528_METAG_JOLHKIDP;DMS_other;3;microbiomics;;;;498;Rhodobacteraceae;52;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Loktanella;"s__Loktanella salsilacus"""
TARA_SAMEA2621528_METAG_JOLHKIDP;PT_SspABCD;1;microbiomics;;;;498;Rhodobacteraceae;52;Phosphorothioation;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Loktanella;"s__Loktanella salsilacus"""
TARA_SAMEA2621528_METAG_JOLHKIDP;PT_SspFGH;1;microbiomics;;;;498;Rhodobacteraceae;52;Phosphorothioation;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Loktanella;"s__Loktanella salsilacus"""
TARA_SAMEA2621528_METAG_JOLHKIDP;RM_type_I;2;microbiomics;;;;498;Rhodobacteraceae;52;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Loktanella;"s__Loktanella salsilacus"""
TARA_SAMEA2621528_METAG_JOLHKIDP;dXTPase;1;microbiomics;;;;498;Rhodobacteraceae;52;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Loktanella;"s__Loktanella salsilacus"""
TARA_SAMEA2621528_METAG_JOLHKIDP;septu_type_I;1;microbiomics;;;;498;Rhodobacteraceae;52;Septu;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Loktanella;"s__Loktanella salsilacus"""
TARA_SAMEA2621528_METAG_LBBCLIJH;AbiD;1;microbiomics;;;;498;Pseudomonadaceae;20;Abi;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Stutzerimonas;"s__Stutzerimonas stutzeri_AB"""
TARA_SAMEA2621528_METAG_LBBCLIJH;DMS_other;3;microbiomics;;;;498;Pseudomonadaceae;20;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Stutzerimonas;"s__Stutzerimonas stutzeri_AB"""
TARA_SAMEA2621528_METAG_LBBCLIJH;DRT_other;1;microbiomics;;;;498;Pseudomonadaceae;20;DRT;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Stutzerimonas;"s__Stutzerimonas stutzeri_AB"""
TARA_SAMEA2621528_METAG_LBBCLIJH;RM_type_I;1;microbiomics;;;;498;Pseudomonadaceae;20;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Stutzerimonas;"s__Stutzerimonas stutzeri_AB"""
TARA_SAMEA2621528_METAG_LBBCLIJH;RM_type_IIG;1;microbiomics;;;;498;Pseudomonadaceae;20;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Stutzerimonas;"s__Stutzerimonas stutzeri_AB"""
TARA_SAMEA2621528_METAG_LBBCLIJH;RM_type_III;1;microbiomics;;;;498;Pseudomonadaceae;20;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Stutzerimonas;"s__Stutzerimonas stutzeri_AB"""
TARA_SAMEA2621528_METAG_LBBCLIJH;RM_type_IV;1;microbiomics;;;;498;Pseudomonadaceae;20;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Stutzerimonas;"s__Stutzerimonas stutzeri_AB"""
TARA_SAMEA2621528_METAG_LBBCLIJH;gabija;1;microbiomics;;;;498;Pseudomonadaceae;20;Gabija;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Stutzerimonas;"s__Stutzerimonas stutzeri_AB"""
TARA_SAMEA2621528_METAG_NJMNCDJF;DMS_other;5;microbiomics;;;;245;Flavobacteriaceae;154;DMS;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gillisia;"s__Gillisia sp002364325"""
TARA_SAMEA2621528_METAG_NJMNCDJF;III-B;1;microbiomics;;;;245;Flavobacteriaceae;154;CRISPR-Cas_cctyper;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gillisia;"s__Gillisia sp002364325"""
TARA_SAMEA2621528_METAG_NJMNCDJF;PrrC;1;microbiomics;;;;245;Flavobacteriaceae;154;Abi;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gillisia;"s__Gillisia sp002364325"""
TARA_SAMEA2621528_METAG_NJMNCDJF;RM_type_I;2;microbiomics;;;;245;Flavobacteriaceae;154;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gillisia;"s__Gillisia sp002364325"""
TARA_SAMEA2621528_METAG_NJMNCDJF;RM_type_III;1;microbiomics;;;;245;Flavobacteriaceae;154;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gillisia;"s__Gillisia sp002364325"""
TARA_SAMEA2621528_METAG_NJMNCDJF;cas_type_III-B;1;microbiomics;;;;245;Flavobacteriaceae;154;CRISPR-Cas_padloc;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gillisia;"s__Gillisia sp002364325"""
TARA_SAMEA2621528_METAG_NJMNCDJF;viperin_solo;1;microbiomics;;;;245;Flavobacteriaceae;154;Viperin;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gillisia;"s__Gillisia sp002364325"""
TARA_SAMEA2621528_METAG_PEEFNHOK;DMS_other;2;microbiomics;;;;245;Flavobacteriaceae;154;DMS;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Marixanthomonas;"s__Marixanthomonas sp002364245"""
TARA_SAMEA2621528_METAG_PEEFNHOK;RM_type_I;1;microbiomics;;;;245;Flavobacteriaceae;154;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Marixanthomonas;"s__Marixanthomonas sp002364245"""
TARA_SAMEA2621536_METAG_KLKANNOC;RM_type_IV;1;microbiomics;;;;245;UA16;5;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__ASP10-05a;"s__ASP10-05a sp000981645"""
TARA_SAMEA2621551_METAG_AFHKGLEB;RM_type_IV;1;microbiomics;;;;245;Flavobacteriaceae;154;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavicella;"s__"""
TARA_SAMEA2621564_METAG_ECEHCOPB;AbiD;1;microbiomics;;;;498;Alcanivoracaceae;5;Abi;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax;"s__Alcanivorax venustensis"""
TARA_SAMEA2621564_METAG_ECEHCOPB;AbiE;1;microbiomics;;;;498;Alcanivoracaceae;5;Abi;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax;"s__Alcanivorax venustensis"""
TARA_SAMEA2621564_METAG_ECEHCOPB;DMS_other;3;microbiomics;;;;498;Alcanivoracaceae;5;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax;"s__Alcanivorax venustensis"""
TARA_SAMEA2621564_METAG_ECEHCOPB;I-E;1;microbiomics;;;;498;Alcanivoracaceae;5;CRISPR-Cas_cctyper;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax;"s__Alcanivorax venustensis"""
TARA_SAMEA2621564_METAG_ECEHCOPB;PifA;1;microbiomics;;;;498;Alcanivoracaceae;5;Abi;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax;"s__Alcanivorax venustensis"""
TARA_SAMEA2621564_METAG_ECEHCOPB;RM_type_I;1;microbiomics;;;;498;Alcanivoracaceae;5;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax;"s__Alcanivorax venustensis"""
