Family;Family_count;bact_defence_system;system_count;Number_of_family_containing_each_system;Total_number_of_different_system_per_prokaryotic_genomes;Frequency_of_each_system_in_a_given_family
Streptomycetaceae;11;Nhi;0;0;0;0
Streptomycetaceae;11;PARIS;0;0;0;0
Streptomycetaceae;11;Paris_fused;0;0;0;0
Streptomycetaceae;11;Phosphorothioation;1;2;2;0.181818182
Streptomycetaceae;11;Ppl;0;0;0;0
Streptomycetaceae;11;Pycsar;0;0;0;0
Streptomycetaceae;11;RADAR;0;0;0;0
Streptomycetaceae;11;RM;4;10;18;0.909090909
Streptomycetaceae;11;Retron;1;1;1;0.090909091
Streptomycetaceae;11;Septu;1;3;3;0.272727273
Streptomycetaceae;11;Shedu;1;2;2;0.181818182
Streptomycetaceae;11;TIR-NLR;0;0;0;0
Streptomycetaceae;11;TerY-P;0;0;0;0
Streptomycetaceae;11;Thoeris;0;0;0;0
Streptomycetaceae;11;Tmn;0;0;0;0
Streptomycetaceae;11;Upx;0;0;0;0
Streptomycetaceae;11;Viperin;0;0;0;0
Streptomycetaceae;11;Wadjet;2;11;17;1
Streptomycetaceae;11;Zorya;0;0;0;0
Streptomycetaceae;11;dXTPase;1;11;11;1
Streptomycetaceae;11;ietAS;0;0;0;0
Streptomycetaceae;11;qatABCD;0;0;0;0
Streptosporangiaceae;1;3HP;0;0;0;0
Streptosporangiaceae;1;AVAST;0;0;0;0
Streptosporangiaceae;1;Abi;1;1;1;1
Streptosporangiaceae;1;Argonaute;0;0;0;0
Streptosporangiaceae;1;BREX;0;0;0;0
Streptosporangiaceae;1;CBASS;1;1;1;1
Streptosporangiaceae;1;CRISPR-Cas;0;0;0;0
Streptosporangiaceae;1;DISARM;0;0;0;0
Streptosporangiaceae;1;DRT;0;0;0;0
Streptosporangiaceae;1;DUF4238;0;0;0;0
Streptosporangiaceae;1;DarTG;0;0;0;0
Streptosporangiaceae;1;Dpd;0;0;0;0
Streptosporangiaceae;1;DprA-PRTase;0;0;0;0
Streptosporangiaceae;1;Druantia;0;0;0;0
Streptosporangiaceae;1;Dsr;0;0;0;0
Streptosporangiaceae;1;GAO;0;0;0;0
Streptosporangiaceae;1;Gabija;0;0;0;0
Streptosporangiaceae;1;Gasdermin;0;0;0;0
Streptosporangiaceae;1;Hachiman;0;0;0;0
Streptosporangiaceae;1;Helicase-DUF2290;0;0;0;0
Streptosporangiaceae;1;Hhe;0;0;0;0
Streptosporangiaceae;1;Hma;0;0;0;0
Streptosporangiaceae;1;Hydrolase-TM;0;0;0;0
Streptosporangiaceae;1;Kiwa;0;0;0;0
Streptosporangiaceae;1;Lamassu;0;0;0;0
Streptosporangiaceae;1;Mza;0;0;0;0
Streptosporangiaceae;1;Nhi;0;0;0;0
Streptosporangiaceae;1;PARIS;1;1;1;1
Streptosporangiaceae;1;Paris_fused;0;0;0;0
Streptosporangiaceae;1;Phosphorothioation;0;0;0;0
Streptosporangiaceae;1;Ppl;0;0;0;0
Streptosporangiaceae;1;Pycsar;0;0;0;0
Streptosporangiaceae;1;RADAR;0;0;0;0
Streptosporangiaceae;1;RM;1;1;1;1
Streptosporangiaceae;1;Retron;0;0;0;0
Streptosporangiaceae;1;Septu;0;0;0;0
Streptosporangiaceae;1;Shedu;0;0;0;0
Streptosporangiaceae;1;TIR-NLR;0;0;0;0
Streptosporangiaceae;1;TerY-P;0;0;0;0
Streptosporangiaceae;1;Thoeris;0;0;0;0
Streptosporangiaceae;1;Tmn;0;0;0;0
Streptosporangiaceae;1;Upx;0;0;0;0
Streptosporangiaceae;1;Viperin;0;0;0;0
Streptosporangiaceae;1;Wadjet;1;1;1;1
Streptosporangiaceae;1;Zorya;0;0;0;0
Streptosporangiaceae;1;dXTPase;1;1;1;1
Streptosporangiaceae;1;ietAS;0;0;0;0
Streptosporangiaceae;1;qatABCD;0;0;0;0
Sulfuricellaceae;1;3HP;0;0;0;0
Sulfuricellaceae;1;AVAST;0;0;0;0
Sulfuricellaceae;1;Abi;0;0;0;0
Sulfuricellaceae;1;Argonaute;0;0;0;0
Sulfuricellaceae;1;BREX;0;0;0;0
Sulfuricellaceae;1;CBASS;0;0;0;0
Sulfuricellaceae;1;CRISPR-Cas;0;0;0;0
Sulfuricellaceae;1;DISARM;0;0;0;0
Sulfuricellaceae;1;DRT;0;0;0;0
Sulfuricellaceae;1;DUF4238;0;0;0;0
Sulfuricellaceae;1;DarTG;0;0;0;0
Sulfuricellaceae;1;Dpd;0;0;0;0
Sulfuricellaceae;1;DprA-PRTase;0;0;0;0
Sulfuricellaceae;1;Druantia;0;0;0;0
Sulfuricellaceae;1;Dsr;0;0;0;0
Sulfuricellaceae;1;GAO;0;0;0;0
Sulfuricellaceae;1;Gabija;0;0;0;0
Sulfuricellaceae;1;Gasdermin;0;0;0;0
Sulfuricellaceae;1;Hachiman;0;0;0;0
Sulfuricellaceae;1;Helicase-DUF2290;0;0;0;0
Sulfuricellaceae;1;Hhe;0;0;0;0
Sulfuricellaceae;1;Hma;0;0;0;0
Sulfuricellaceae;1;Hydrolase-TM;0;0;0;0
Sulfuricellaceae;1;Kiwa;0;0;0;0
Sulfuricellaceae;1;Lamassu;0;0;0;0
Sulfuricellaceae;1;Mza;0;0;0;0
Sulfuricellaceae;1;Nhi;0;0;0;0
Sulfuricellaceae;1;PARIS;0;0;0;0
Sulfuricellaceae;1;Paris_fused;0;0;0;0
Sulfuricellaceae;1;Phosphorothioation;1;1;1;1
Sulfuricellaceae;1;Ppl;0;0;0;0
Sulfuricellaceae;1;Pycsar;0;0;0;0
Sulfuricellaceae;1;RADAR;0;0;0;0
Sulfuricellaceae;1;RM;3;1;3;1
Sulfuricellaceae;1;Retron;0;0;0;0
Sulfuricellaceae;1;Septu;0;0;0;0
Sulfuricellaceae;1;Shedu;0;0;0;0
Sulfuricellaceae;1;TIR-NLR;0;0;0;0
Sulfuricellaceae;1;TerY-P;0;0;0;0
Sulfuricellaceae;1;Thoeris;0;0;0;0
Sulfuricellaceae;1;Tmn;0;0;0;0
Sulfuricellaceae;1;Upx;0;0;0;0
Sulfuricellaceae;1;Viperin;0;0;0;0
Sulfuricellaceae;1;Wadjet;0;0;0;0
Sulfuricellaceae;1;Zorya;0;0;0;0
Sulfuricellaceae;1;dXTPase;1;1;1;1
Sulfuricellaceae;1;ietAS;0;0;0;0
Sulfuricellaceae;1;qatABCD;0;0;0;0
Sulfuriferulaceae;1;3HP;0;0;0;0
Sulfuriferulaceae;1;AVAST;0;0;0;0
Sulfuriferulaceae;1;Abi;0;0;0;0
Sulfuriferulaceae;1;Argonaute;0;0;0;0
Sulfuriferulaceae;1;BREX;0;0;0;0
Sulfuriferulaceae;1;CBASS;0;0;0;0
Sulfuriferulaceae;1;CRISPR-Cas;0;0;0;0
Sulfuriferulaceae;1;DISARM;0;0;0;0
Sulfuriferulaceae;1;DRT;0;0;0;0
Sulfuriferulaceae;1;DUF4238;0;0;0;0
Sulfuriferulaceae;1;DarTG;0;0;0;0
Sulfuriferulaceae;1;Dpd;0;0;0;0
Sulfuriferulaceae;1;DprA-PRTase;0;0;0;0
Sulfuriferulaceae;1;Druantia;0;0;0;0
Sulfuriferulaceae;1;Dsr;1;1;1;1
Sulfuriferulaceae;1;GAO;0;0;0;0
Sulfuriferulaceae;1;Gabija;0;0;0;0
Sulfuriferulaceae;1;Gasdermin;0;0;0;0
Sulfuriferulaceae;1;Hachiman;0;0;0;0
Sulfuriferulaceae;1;Helicase-DUF2290;0;0;0;0
Sulfuriferulaceae;1;Hhe;0;0;0;0
Sulfuriferulaceae;1;Hma;0;0;0;0
Sulfuriferulaceae;1;Hydrolase-TM;0;0;0;0
Sulfuriferulaceae;1;Kiwa;0;0;0;0
Sulfuriferulaceae;1;Lamassu;0;0;0;0
Sulfuriferulaceae;1;Mza;1;1;1;1
Sulfuriferulaceae;1;Nhi;0;0;0;0
Sulfuriferulaceae;1;PARIS;0;0;0;0
Sulfuriferulaceae;1;Paris_fused;0;0;0;0
Sulfuriferulaceae;1;Phosphorothioation;0;0;0;0
Sulfuriferulaceae;1;Ppl;0;0;0;0
Sulfuriferulaceae;1;Pycsar;0;0;0;0
Sulfuriferulaceae;1;RADAR;0;0;0;0
Sulfuriferulaceae;1;RM;3;1;3;1
Sulfuriferulaceae;1;Retron;0;0;0;0
Sulfuriferulaceae;1;Septu;0;0;0;0
Sulfuriferulaceae;1;Shedu;0;0;0;0
Sulfuriferulaceae;1;TIR-NLR;0;0;0;0
Sulfuriferulaceae;1;TerY-P;0;0;0;0
Sulfuriferulaceae;1;Thoeris;0;0;0;0
Sulfuriferulaceae;1;Tmn;0;0;0;0
Sulfuriferulaceae;1;Upx;0;0;0;0
Sulfuriferulaceae;1;Viperin;0;0;0;0
Sulfuriferulaceae;1;Wadjet;0;0;0;0
Sulfuriferulaceae;1;Zorya;0;0;0;0
Sulfuriferulaceae;1;dXTPase;1;1;1;1
Sulfuriferulaceae;1;ietAS;0;0;0;0
Sulfuriferulaceae;1;qatABCD;0;0;0;0
Sulfurimonadaceae;1;3HP;0;0;0;0
Sulfurimonadaceae;1;AVAST;0;0;0;0
Sulfurimonadaceae;1;Abi;0;0;0;0
Sulfurimonadaceae;1;Argonaute;0;0;0;0
Sulfurimonadaceae;1;BREX;0;0;0;0
Sulfurimonadaceae;1;CBASS;0;0;0;0
Sulfurimonadaceae;1;CRISPR-Cas;0;0;0;0
Sulfurimonadaceae;1;DISARM;0;0;0;0
Sulfurimonadaceae;1;DRT;0;0;0;0
Sulfurimonadaceae;1;DUF4238;0;0;0;0
Sulfurimonadaceae;1;DarTG;0;0;0;0
Sulfurimonadaceae;1;Dpd;0;0;0;0
Sulfurimonadaceae;1;DprA-PRTase;0;0;0;0
Sulfurimonadaceae;1;Druantia;0;0;0;0
Sulfurimonadaceae;1;Dsr;0;0;0;0
Sulfurimonadaceae;1;GAO;0;0;0;0
Sulfurimonadaceae;1;Gabija;0;0;0;0
Sulfurimonadaceae;1;Gasdermin;0;0;0;0
Sulfurimonadaceae;1;Hachiman;0;0;0;0
Sulfurimonadaceae;1;Helicase-DUF2290;0;0;0;0
Sulfurimonadaceae;1;Hhe;0;0;0;0
Sulfurimonadaceae;1;Hma;0;0;0;0
Sulfurimonadaceae;1;Hydrolase-TM;0;0;0;0
Sulfurimonadaceae;1;Kiwa;0;0;0;0
Sulfurimonadaceae;1;Lamassu;0;0;0;0
Sulfurimonadaceae;1;Mza;0;0;0;0
Sulfurimonadaceae;1;Nhi;0;0;0;0
Sulfurimonadaceae;1;PARIS;0;0;0;0
Sulfurimonadaceae;1;Paris_fused;0;0;0;0
Sulfurimonadaceae;1;Phosphorothioation;0;0;0;0
Sulfurimonadaceae;1;Ppl;0;0;0;0
Sulfurimonadaceae;1;Pycsar;0;0;0;0
Sulfurimonadaceae;1;RADAR;0;0;0;0
Sulfurimonadaceae;1;RM;2;1;2;1
Sulfurimonadaceae;1;Retron;0;0;0;0
Sulfurimonadaceae;1;Septu;0;0;0;0
Sulfurimonadaceae;1;Shedu;0;0;0;0
Sulfurimonadaceae;1;TIR-NLR;0;0;0;0
Sulfurimonadaceae;1;TerY-P;0;0;0;0
Sulfurimonadaceae;1;Thoeris;0;0;0;0
Sulfurimonadaceae;1;Tmn;0;0;0;0
Sulfurimonadaceae;1;Upx;0;0;0;0
Sulfurimonadaceae;1;Viperin;1;1;1;1
Sulfurimonadaceae;1;Wadjet;0;0;0;0
Sulfurimonadaceae;1;Zorya;0;0;0;0
Sulfurimonadaceae;1;dXTPase;0;0;0;0
Sulfurimonadaceae;1;ietAS;0;0;0;0
Sulfurimonadaceae;1;qatABCD;0;0;0;0
Sulfurovaceae;1;3HP;0;0;0;0
Sulfurovaceae;1;AVAST;0;0;0;0
Sulfurovaceae;1;Abi;0;0;0;0
Sulfurovaceae;1;Argonaute;0;0;0;0
Sulfurovaceae;1;BREX;0;0;0;0
Sulfurovaceae;1;CBASS;0;0;0;0
Sulfurovaceae;1;CRISPR-Cas;0;0;0;0
Sulfurovaceae;1;DISARM;0;0;0;0
Sulfurovaceae;1;DRT;1;1;1;1
Sulfurovaceae;1;DUF4238;0;0;0;0
Sulfurovaceae;1;DarTG;0;0;0;0
Sulfurovaceae;1;Dpd;0;0;0;0
Sulfurovaceae;1;DprA-PRTase;0;0;0;0
Sulfurovaceae;1;Druantia;0;0;0;0
Sulfurovaceae;1;Dsr;0;0;0;0
Sulfurovaceae;1;GAO;0;0;0;0
Sulfurovaceae;1;Gabija;0;0;0;0
Sulfurovaceae;1;Gasdermin;0;0;0;0
Sulfurovaceae;1;Hachiman;0;0;0;0
Sulfurovaceae;1;Helicase-DUF2290;0;0;0;0
Sulfurovaceae;1;Hhe;0;0;0;0
Sulfurovaceae;1;Hma;0;0;0;0
Sulfurovaceae;1;Hydrolase-TM;0;0;0;0
Sulfurovaceae;1;Kiwa;0;0;0;0
Sulfurovaceae;1;Lamassu;0;0;0;0
Sulfurovaceae;1;Mza;0;0;0;0
Sulfurovaceae;1;Nhi;0;0;0;0
Sulfurovaceae;1;PARIS;0;0;0;0
Sulfurovaceae;1;Paris_fused;0;0;0;0
Sulfurovaceae;1;Phosphorothioation;0;0;0;0
Sulfurovaceae;1;Ppl;0;0;0;0
Sulfurovaceae;1;Pycsar;0;0;0;0
Sulfurovaceae;1;RADAR;0;0;0;0
Sulfurovaceae;1;RM;1;1;1;1
Sulfurovaceae;1;Retron;1;1;1;1
Sulfurovaceae;1;Septu;0;0;0;0
Sulfurovaceae;1;Shedu;0;0;0;0
Sulfurovaceae;1;TIR-NLR;0;0;0;0
Sulfurovaceae;1;TerY-P;0;0;0;0
Sulfurovaceae;1;Thoeris;0;0;0;0
Sulfurovaceae;1;Tmn;0;0;0;0
Sulfurovaceae;1;Upx;0;0;0;0
Sulfurovaceae;1;Viperin;0;0;0;0
Sulfurovaceae;1;Wadjet;0;0;0;0
Sulfurovaceae;1;Zorya;0;0;0;0
Sulfurovaceae;1;dXTPase;0;0;0;0
Sulfurovaceae;1;ietAS;0;0;0;0
Sulfurovaceae;1;qatABCD;0;0;0;0
TH1-2;1;3HP;0;0;0;0
TH1-2;1;AVAST;0;0;0;0
TH1-2;1;Abi;0;0;0;0
TH1-2;1;Argonaute;0;0;0;0
TH1-2;1;BREX;0;0;0;0
TH1-2;1;CBASS;0;0;0;0
TH1-2;1;CRISPR-Cas;0;0;0;0
TH1-2;1;DISARM;0;0;0;0
TH1-2;1;DRT;0;0;0;0
TH1-2;1;DUF4238;0;0;0;0
TH1-2;1;DarTG;0;0;0;0
TH1-2;1;Dpd;0;0;0;0
TH1-2;1;DprA-PRTase;0;0;0;0
TH1-2;1;Druantia;0;0;0;0
TH1-2;1;Dsr;0;0;0;0
TH1-2;1;GAO;0;0;0;0
TH1-2;1;Gabija;1;1;1;1
TH1-2;1;Gasdermin;0;0;0;0
TH1-2;1;Hachiman;0;0;0;0
TH1-2;1;Helicase-DUF2290;0;0;0;0
TH1-2;1;Hhe;0;0;0;0
TH1-2;1;Hma;0;0;0;0
TH1-2;1;Hydrolase-TM;0;0;0;0
TH1-2;1;Kiwa;0;0;0;0
TH1-2;1;Lamassu;0;0;0;0
TH1-2;1;Mza;0;0;0;0
TH1-2;1;Nhi;0;0;0;0
TH1-2;1;PARIS;0;0;0;0
TH1-2;1;Paris_fused;0;0;0;0
TH1-2;1;Phosphorothioation;0;0;0;0
TH1-2;1;Ppl;0;0;0;0
TH1-2;1;Pycsar;0;0;0;0
TH1-2;1;RADAR;0;0;0;0
TH1-2;1;RM;2;1;2;1
TH1-2;1;Retron;0;0;0;0
TH1-2;1;Septu;0;0;0;0
TH1-2;1;Shedu;0;0;0;0
TH1-2;1;TIR-NLR;0;0;0;0
TH1-2;1;TerY-P;0;0;0;0
TH1-2;1;Thoeris;0;0;0;0
TH1-2;1;Tmn;0;0;0;0
TH1-2;1;Upx;0;0;0;0
TH1-2;1;Viperin;0;0;0;0
TH1-2;1;Wadjet;0;0;0;0
TH1-2;1;Zorya;0;0;0;0
TH1-2;1;dXTPase;1;1;1;1
TH1-2;1;ietAS;1;1;1;1
TH1-2;1;qatABCD;0;0;0;0
Thalassobaculaceae;2;3HP;0;0;0;0
Thalassobaculaceae;2;AVAST;0;0;0;0
Thalassobaculaceae;2;Abi;2;2;3;1
Thalassobaculaceae;2;Argonaute;0;0;0;0
Thalassobaculaceae;2;BREX;0;0;0;0
Thalassobaculaceae;2;CBASS;0;0;0;0
Thalassobaculaceae;2;CRISPR-Cas;0;0;0;0
Thalassobaculaceae;2;DISARM;0;0;0;0
Thalassobaculaceae;2;DRT;2;2;4;1
Thalassobaculaceae;2;DUF4238;0;0;0;0
Thalassobaculaceae;2;DarTG;0;0;0;0
Thalassobaculaceae;2;Dpd;0;0;0;0
Thalassobaculaceae;2;DprA-PRTase;0;0;0;0
Thalassobaculaceae;2;Druantia;0;0;0;0
Thalassobaculaceae;2;Dsr;0;0;0;0
Thalassobaculaceae;2;GAO;0;0;0;0
Thalassobaculaceae;2;Gabija;0;0;0;0
Thalassobaculaceae;2;Gasdermin;0;0;0;0
Thalassobaculaceae;2;Hachiman;0;0;0;0
Thalassobaculaceae;2;Helicase-DUF2290;0;0;0;0
Thalassobaculaceae;2;Hhe;0;0;0;0
Thalassobaculaceae;2;Hma;0;0;0;0
Thalassobaculaceae;2;Hydrolase-TM;0;0;0;0
Thalassobaculaceae;2;Kiwa;0;0;0;0
Thalassobaculaceae;2;Lamassu;0;0;0;0
Thalassobaculaceae;2;Mza;0;0;0;0
Thalassobaculaceae;2;Nhi;0;0;0;0
Thalassobaculaceae;2;PARIS;0;0;0;0
Thalassobaculaceae;2;Paris_fused;0;0;0;0
Thalassobaculaceae;2;Phosphorothioation;0;0;0;0
Thalassobaculaceae;2;Ppl;0;0;0;0
Thalassobaculaceae;2;Pycsar;0;0;0;0
Thalassobaculaceae;2;RADAR;0;0;0;0
Thalassobaculaceae;2;RM;2;2;3;1
Thalassobaculaceae;2;Retron;1;2;2;1
Thalassobaculaceae;2;Septu;0;0;0;0
Thalassobaculaceae;2;Shedu;0;0;0;0
Thalassobaculaceae;2;TIR-NLR;0;0;0;0
Thalassobaculaceae;2;TerY-P;0;0;0;0
Thalassobaculaceae;2;Thoeris;0;0;0;0
Thalassobaculaceae;2;Tmn;0;0;0;0
Thalassobaculaceae;2;Upx;0;0;0;0
Thalassobaculaceae;2;Viperin;0;0;0;0
Thalassobaculaceae;2;Wadjet;0;0;0;0
Thalassobaculaceae;2;Zorya;0;0;0;0
Thalassobaculaceae;2;dXTPase;1;2;2;1
Thalassobaculaceae;2;ietAS;0;0;0;0
Thalassobaculaceae;2;qatABCD;0;0;0;0
Thalassospiraceae;6;3HP;0;0;0;0
Thalassospiraceae;6;AVAST;0;0;0;0
Thalassospiraceae;6;Abi;1;5;5;0.833333333
Thalassospiraceae;6;Argonaute;0;0;0;0
Thalassospiraceae;6;BREX;1;1;1;0.166666667
Thalassospiraceae;6;CBASS;1;1;1;0.166666667
Thalassospiraceae;6;CRISPR-Cas;1;2;2;0.333333333
Thalassospiraceae;6;DISARM;0;0;0;0
Thalassospiraceae;6;DRT;1;1;1;0.166666667
Thalassospiraceae;6;DUF4238;0;0;0;0
Thalassospiraceae;6;DarTG;1;2;2;0.333333333
Thalassospiraceae;6;Dpd;0;0;0;0
Thalassospiraceae;6;DprA-PRTase;0;0;0;0
Thalassospiraceae;6;Druantia;0;0;0;0
Thalassospiraceae;6;Dsr;0;0;0;0
Thalassospiraceae;6;GAO;1;1;1;0.166666667
Thalassospiraceae;6;Gabija;1;3;3;0.5
Thalassospiraceae;6;Gasdermin;0;0;0;0
Thalassospiraceae;6;Hachiman;0;0;0;0
Thalassospiraceae;6;Helicase-DUF2290;0;0;0;0
Thalassospiraceae;6;Hhe;0;0;0;0
Thalassospiraceae;6;Hma;0;0;0;0
Thalassospiraceae;6;Hydrolase-TM;0;0;0;0
Thalassospiraceae;6;Kiwa;0;0;0;0
Thalassospiraceae;6;Lamassu;0;0;0;0
Thalassospiraceae;6;Mza;0;0;0;0
Thalassospiraceae;6;Nhi;0;0;0;0
Thalassospiraceae;6;PARIS;1;3;3;0.5
Thalassospiraceae;6;Paris_fused;0;0;0;0
Thalassospiraceae;6;Phosphorothioation;2;1;2;0.166666667
Thalassospiraceae;6;Ppl;0;0;0;0
Thalassospiraceae;6;Pycsar;0;0;0;0
Thalassospiraceae;6;RADAR;0;0;0;0
Thalassospiraceae;6;RM;3;6;13;1
Thalassospiraceae;6;Retron;1;1;1;0.166666667
Thalassospiraceae;6;Septu;0;0;0;0
Thalassospiraceae;6;Shedu;0;0;0;0
Thalassospiraceae;6;TIR-NLR;0;0;0;0
Thalassospiraceae;6;TerY-P;0;0;0;0
Thalassospiraceae;6;Thoeris;0;0;0;0
Thalassospiraceae;6;Tmn;0;0;0;0
Thalassospiraceae;6;Upx;0;0;0;0
Thalassospiraceae;6;Viperin;0;0;0;0
Thalassospiraceae;6;Wadjet;0;0;0;0
Thalassospiraceae;6;Zorya;0;0;0;0
Thalassospiraceae;6;dXTPase;0;0;0;0
Thalassospiraceae;6;ietAS;1;1;1;0.166666667
Thalassospiraceae;6;qatABCD;0;0;0;0
Thiobacillaceae;1;3HP;0;0;0;0
Thiobacillaceae;1;AVAST;0;0;0;0
Thiobacillaceae;1;Abi;0;0;0;0
Thiobacillaceae;1;Argonaute;0;0;0;0
Thiobacillaceae;1;BREX;0;0;0;0
Thiobacillaceae;1;CBASS;0;0;0;0
Thiobacillaceae;1;CRISPR-Cas;0;0;0;0
Thiobacillaceae;1;DISARM;0;0;0;0
Thiobacillaceae;1;DRT;0;0;0;0
Thiobacillaceae;1;DUF4238;0;0;0;0
Thiobacillaceae;1;DarTG;0;0;0;0
Thiobacillaceae;1;Dpd;0;0;0;0
Thiobacillaceae;1;DprA-PRTase;0;0;0;0
Thiobacillaceae;1;Druantia;0;0;0;0
Thiobacillaceae;1;Dsr;0;0;0;0
Thiobacillaceae;1;GAO;0;0;0;0
Thiobacillaceae;1;Gabija;1;1;1;1
Thiobacillaceae;1;Gasdermin;0;0;0;0
Thiobacillaceae;1;Hachiman;0;0;0;0
Thiobacillaceae;1;Helicase-DUF2290;0;0;0;0
Thiobacillaceae;1;Hhe;0;0;0;0
Thiobacillaceae;1;Hma;0;0;0;0
Thiobacillaceae;1;Hydrolase-TM;0;0;0;0
Thiobacillaceae;1;Kiwa;0;0;0;0
Thiobacillaceae;1;Lamassu;0;0;0;0
Thiobacillaceae;1;Mza;0;0;0;0
Thiobacillaceae;1;Nhi;0;0;0;0
Thiobacillaceae;1;PARIS;0;0;0;0
Thiobacillaceae;1;Paris_fused;0;0;0;0
Thiobacillaceae;1;Phosphorothioation;0;0;0;0
Thiobacillaceae;1;Ppl;0;0;0;0
Thiobacillaceae;1;Pycsar;0;0;0;0
Thiobacillaceae;1;RADAR;0;0;0;0
Thiobacillaceae;1;RM;1;1;1;1
Thiobacillaceae;1;Retron;0;0;0;0
Thiobacillaceae;1;Septu;0;0;0;0
Thiobacillaceae;1;Shedu;0;0;0;0
Thiobacillaceae;1;TIR-NLR;0;0;0;0
Thiobacillaceae;1;TerY-P;0;0;0;0
Thiobacillaceae;1;Thoeris;0;0;0;0
Thiobacillaceae;1;Tmn;0;0;0;0
Thiobacillaceae;1;Upx;0;0;0;0
Thiobacillaceae;1;Viperin;0;0;0;0
Thiobacillaceae;1;Wadjet;0;0;0;0
Thiobacillaceae;1;Zorya;0;0;0;0
Thiobacillaceae;1;dXTPase;0;0;0;0
Thiobacillaceae;1;ietAS;0;0;0;0
Thiobacillaceae;1;qatABCD;0;0;0;0
Thioglobaceae;1;3HP;0;0;0;0
Thioglobaceae;1;AVAST;0;0;0;0
Thioglobaceae;1;Abi;0;0;0;0
Thioglobaceae;1;Argonaute;0;0;0;0
Thioglobaceae;1;BREX;0;0;0;0
Thioglobaceae;1;CBASS;0;0;0;0
Thioglobaceae;1;CRISPR-Cas;0;0;0;0
Thioglobaceae;1;DISARM;0;0;0;0
Thioglobaceae;1;DRT;0;0;0;0
Thioglobaceae;1;DUF4238;0;0;0;0
Thioglobaceae;1;DarTG;0;0;0;0
Thioglobaceae;1;Dpd;0;0;0;0
Thioglobaceae;1;DprA-PRTase;0;0;0;0
Thioglobaceae;1;Druantia;0;0;0;0
Thioglobaceae;1;Dsr;0;0;0;0
Thioglobaceae;1;GAO;0;0;0;0
Thioglobaceae;1;Gabija;0;0;0;0
Thioglobaceae;1;Gasdermin;0;0;0;0
Thioglobaceae;1;Hachiman;0;0;0;0
Thioglobaceae;1;Helicase-DUF2290;0;0;0;0
Thioglobaceae;1;Hhe;0;0;0;0
Thioglobaceae;1;Hma;0;0;0;0
Thioglobaceae;1;Hydrolase-TM;0;0;0;0
Thioglobaceae;1;Kiwa;0;0;0;0
Thioglobaceae;1;Lamassu;0;0;0;0
Thioglobaceae;1;Mza;0;0;0;0
Thioglobaceae;1;Nhi;0;0;0;0
Thioglobaceae;1;PARIS;0;0;0;0
Thioglobaceae;1;Paris_fused;0;0;0;0
Thioglobaceae;1;Phosphorothioation;0;0;0;0
Thioglobaceae;1;Ppl;0;0;0;0
Thioglobaceae;1;Pycsar;0;0;0;0
Thioglobaceae;1;RADAR;0;0;0;0
Thioglobaceae;1;RM;0;0;0;0
Thioglobaceae;1;Retron;0;0;0;0
Thioglobaceae;1;Septu;0;0;0;0
Thioglobaceae;1;Shedu;0;0;0;0
Thioglobaceae;1;TIR-NLR;0;0;0;0
Thioglobaceae;1;TerY-P;0;0;0;0
Thioglobaceae;1;Thoeris;0;0;0;0
Thioglobaceae;1;Tmn;0;0;0;0
Thioglobaceae;1;Upx;0;0;0;0
Thioglobaceae;1;Viperin;0;0;0;0
Thioglobaceae;1;Wadjet;0;0;0;0
Thioglobaceae;1;Zorya;0;0;0;0
Thioglobaceae;1;dXTPase;0;0;0;0
Thioglobaceae;1;ietAS;0;0;0;0
Thioglobaceae;1;qatABCD;0;0;0;0
Thiomicrospiraceae;2;3HP;0;0;0;0
Thiomicrospiraceae;2;AVAST;0;0;0;0
Thiomicrospiraceae;2;Abi;1;1;1;0.5
Thiomicrospiraceae;2;Argonaute;0;0;0;0
Thiomicrospiraceae;2;BREX;0;0;0;0
Thiomicrospiraceae;2;CBASS;0;0;0;0
Thiomicrospiraceae;2;CRISPR-Cas;1;1;1;0.5
Thiomicrospiraceae;2;DISARM;0;0;0;0
Thiomicrospiraceae;2;DRT;0;0;0;0
Thiomicrospiraceae;2;DUF4238;0;0;0;0
Thiomicrospiraceae;2;DarTG;0;0;0;0
Thiomicrospiraceae;2;Dpd;0;0;0;0
Thiomicrospiraceae;2;DprA-PRTase;0;0;0;0
Thiomicrospiraceae;2;Druantia;0;0;0;0
Thiomicrospiraceae;2;Dsr;0;0;0;0
Thiomicrospiraceae;2;GAO;0;0;0;0
Thiomicrospiraceae;2;Gabija;0;0;0;0
Thiomicrospiraceae;2;Gasdermin;0;0;0;0
Thiomicrospiraceae;2;Hachiman;0;0;0;0
Thiomicrospiraceae;2;Helicase-DUF2290;0;0;0;0
Thiomicrospiraceae;2;Hhe;0;0;0;0
Thiomicrospiraceae;2;Hma;0;0;0;0
Thiomicrospiraceae;2;Hydrolase-TM;0;0;0;0
Thiomicrospiraceae;2;Kiwa;0;0;0;0
Thiomicrospiraceae;2;Lamassu;0;0;0;0
Thiomicrospiraceae;2;Mza;0;0;0;0
Thiomicrospiraceae;2;Nhi;0;0;0;0
Thiomicrospiraceae;2;PARIS;0;0;0;0
Thiomicrospiraceae;2;Paris_fused;0;0;0;0
Thiomicrospiraceae;2;Phosphorothioation;0;0;0;0
Thiomicrospiraceae;2;Ppl;0;0;0;0
Thiomicrospiraceae;2;Pycsar;0;0;0;0
